POD;DATA;ORA;FL_ORA_LEGALE;CONSUMO_ATTIVA_PRELEVATA;ATTIVA_IMMESSA;CONSUMO_REATTIVA_INDUTTIVA_PRELEVATA;REATTIVA_INDUTTIVA_IMMESSA;CONSUMO_REATTIVA_CAPACITIVA_PRELEVATA;REATTIVA_CAPACITIVA_IMMESSA;CONSUMO_PICCO_PRELEVATA;CONSUMO_PICCO_IMMESSA;TIPO_DATO
IT012E00801406;20250125;4500;1;0.03;;0;;;;1.884;0;E
IT012E00801406;20250125;10000;1;0.024;;0;;;;1.884;0;E
IT012E00801406;20250125;11500;1;0.036;;0;;;;1.884;0;E
IT012E00801406;20250125;13000;1;0.034;;0;;;;1.884;0;E
IT012E00801406;20250125;14500;1;0.038;;0;;;;1.884;0;E
IT012E00801406;20250125;20000;1;0.024;;0;;;;1.884;0;E
IT012E00801406;20250125;21500;1;0.024;;0;;;;1.884;0;E
IT012E00801406;20250125;23000;1;0.026;;0;;;;1.884;0;E
IT012E00801406;20250125;24500;1;0.025;;0;;;;1.884;0;E
IT012E00801406;20250125;30000;1;0.028;;0;;;;1.884;0;E
IT012E00801406;20250125;31500;1;0.04;;0;;;;1.884;0;E
IT012E00801406;20250125;33000;1;0.029;;0;;;;1.884;0;E
IT012E00801406;20250125;34500;1;0.023;;0;;;;1.884;0;E
IT012E00801406;20250125;40000;1;0.022;;0;;;;1.884;0;E
IT012E00801406;20250125;41500;1;0.022;;0;;;;1.884;0;E
IT012E00801406;20250125;43000;1;0.034;;0;;;;1.884;0;E
IT012E00801406;20250125;44500;1;0.052;;0;;;;1.884;0;E
IT012E00801406;20250125;50000;1;0.048;;0;;;;1.884;0;E
IT012E00801406;20250125;51500;1;0.037;;0;;;;1.884;0;E
IT012E00801406;20250125;53000;1;0.036;;0;;;;1.884;0;E
IT012E00801406;20250125;54500;1;0.037;;0;;;;1.884;0;E
IT012E00801406;20250125;60000;1;0.04;;0;;;;1.884;0;E
IT012E00801406;20250125;61500;1;0.049;;0;;;;1.884;0;E
IT012E00801406;20250125;63000;1;0.033;;0;;;;1.884;0;E
IT012E00801406;20250125;64500;1;0.017;;0;;;;1.884;0;E
IT012E00801406;20250125;70000;1;0.01;;0;;;;1.884;0;E
IT012E00801406;20250125;71500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;73000;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250125;74500;1;0.022;;0;;;;1.884;0;E
IT012E00801406;20250125;80000;1;0.022;;0;;;;1.884;0;E
IT012E00801406;20250125;81500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;83000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;84500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;90000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;91500;1;0.018;;0;;;;1.884;0;E
IT012E00801406;20250125;93000;1;0.024;;0;;;;1.884;0;E
IT012E00801406;20250125;94500;1;0.01;;0;;;;1.884;0;E
IT012E00801406;20250125;100000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;101500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;103000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;104500;1;0.013;;0;;;;1.884;0;E
IT012E00801406;20250125;110000;1;0.025;;0;;;;1.884;0;E
IT012E00801406;20250125;111500;1;0.014;;0;;;;1.884;0;E
IT012E00801406;20250125;113000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;114500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;120000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;121500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;123000;1;0.024;;0;;;;1.884;0;E
IT012E00801406;20250125;124500;1;0.019;;0;;;;1.884;0;E
IT012E00801406;20250125;130000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;131500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;133000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;134500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;140000;1;0.018;;0;;;;1.884;0;E
IT012E00801406;20250125;141500;1;0.023;;0;;;;1.884;0;E
IT012E00801406;20250125;143000;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250125;144500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;150000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;151500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;153000;1;0.01;;0;;;;1.884;0;E
IT012E00801406;20250125;154500;1;0.025;;0;;;;1.884;0;E
IT012E00801406;20250125;160000;1;0.018;;0;;;;1.884;0;E
IT012E00801406;20250125;161500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;163000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;164500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;170000;1;0.01;;0;;;;1.884;0;E
IT012E00801406;20250125;171500;1;0.025;;0;;;;1.884;0;E
IT012E00801406;20250125;173000;1;0.02;;0;;;;1.884;0;E
IT012E00801406;20250125;174500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;180000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250125;181500;1;0.03;;0;;;;1.884;0;E
IT012E00801406;20250125;183000;1;0.029;;0;;;;1.884;0;E
IT012E00801406;20250125;184500;1;0.037;;0;;;;1.884;0;E
IT012E00801406;20250125;190000;1;0.039;;0;;;;1.884;0;E
IT012E00801406;20250125;191500;1;0.026;;0;;;;1.884;0;E
IT012E00801406;20250125;193000;1;0.026;;0;;;;1.884;0;E
IT012E00801406;20250125;194500;1;0.026;;0;;;;1.884;0;E
IT012E00801406;20250125;200000;1;0.024;;0;;;;1.884;0;E
IT012E00801406;20250125;201500;1;0.03;;0;;;;1.884;0;E
IT012E00801406;20250125;203000;1;0.039;;0;;;;1.884;0;E
IT012E00801406;20250125;204500;1;0.06;;0;;;;1.884;0;E
IT012E00801406;20250125;210000;1;0.046;;0;;;;1.884;0;E
IT012E00801406;20250125;211500;1;0.031;;0;;;;1.884;0;E
IT012E00801406;20250125;213000;1;0.023;;0;;;;1.884;0;E
IT012E00801406;20250125;214500;1;0.023;;0;;;;1.884;0;E
IT012E00801406;20250125;220000;1;0.024;;0;;;;1.884;0;E
IT012E00801406;20250125;221500;1;0.024;;0;;;;1.884;0;E
IT012E00801406;20250125;223000;1;0.026;;0;;;;1.884;0;E
IT012E00801406;20250125;224500;1;0.032;;0;;;;1.884;0;E
IT012E00801406;20250125;230000;1;0.036;;0;;;;1.884;0;E
IT012E00801406;20250125;231500;1;0.044;;0;;;;1.884;0;E
IT012E00801406;20250125;233000;1;0.043;;0;;;;1.884;0;E
IT012E00801406;20250125;234500;1;0.042;;0;;;;1.884;0;E
IT012E00801406;20250126;0;1;0.042;;0;;;;1.884;0;E
IT012E00801406;20250126;1500;1;0.039;;0;;;;1.884;0;E
IT012E00801406;20250126;3000;1;0.024;;0;;;;1.884;0;E
IT012E00801406;20250126;4500;1;0.023;;0;;;;1.884;0;E
IT012E00801406;20250126;10000;1;0.036;;0;;;;1.884;0;E
IT012E00801406;20250126;11500;1;0.033;;0;;;;1.884;0;E
IT012E00801406;20250126;13000;1;0.031;;0;;;;1.884;0;E
IT012E00801406;20250126;14500;1;0.032;;0;;;;1.884;0;E
IT012E00801406;20250126;20000;1;0.033;;0;;;;1.884;0;E
IT012E00801406;20250126;21500;1;0.042;;0;;;;1.884;0;E
IT012E00801406;20250126;23000;1;0.04;;0;;;;1.884;0;E
IT012E00801406;20250126;24500;1;0.031;;0;;;;1.884;0;E
IT012E00801406;20250126;30000;1;0.04;;0;;;;1.884;0;E
IT012E00801406;20250126;31500;1;0.027;;0;;;;1.884;0;E
IT012E00801406;20250126;33000;1;0.027;;0;;;;1.884;0;E
IT012E00801406;20250126;34500;1;0.017;;0;;;;1.884;0;E
IT012E00801406;20250126;40000;1;0.028;;0;;;;1.884;0;E
IT012E00801406;20250126;41500;1;0.023;;0;;;;1.884;0;E
IT012E00801406;20250126;43000;1;0.012;;0;;;;1.884;0;E
IT012E00801406;20250126;44500;1;0.012;;0;;;;1.884;0;E
IT012E00801406;20250126;50000;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250126;51500;1;0.012;;0;;;;1.884;0;E
IT012E00801406;20250126;53000;1;0.012;;0;;;;1.884;0;E
IT012E00801406;20250126;54500;1;0.026;;0;;;;1.884;0;E
IT012E00801406;20250126;60000;1;0.025;;0;;;;1.884;0;E
IT012E00801406;20250126;61500;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250126;63000;1;0.012;;0;;;;1.884;0;E
IT012E00801406;20250126;64500;1;0.012;;0;;;;1.884;0;E
IT012E00801406;20250126;70000;1;0.016;;0;;;;1.884;0;E
IT012E00801406;20250126;71500;1;0.021;;0;;;;1.884;0;E
IT012E00801406;20250126;73000;1;0.031;;0;;;;1.884;0;E
IT012E00801406;20250126;74500;1;0.033;;0;;;;1.884;0;E
IT012E00801406;20250126;80000;1;0.019;;0;;;;1.884;0;E
IT012E00801406;20250126;81500;1;0.017;;0;;;;1.884;0;E
IT012E00801406;20250126;83000;1;0.012;;0;;;;1.884;0;E
IT012E00801406;20250126;84500;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250126;90000;1;0.012;;0;;;;1.884;0;E
IT012E00801406;20250126;91500;1;0.026;;0;;;;1.884;0;E
IT012E00801406;20250126;93000;1;0.023;;0;;;;1.884;0;E
IT012E00801406;20250126;94500;1;0.014;;0;;;;1.884;0;E
IT012E00801406;20250126;100000;1;0.014;;0;;;;1.884;0;E
IT012E00801406;20250126;101500;1;0.013;;0;;;;1.884;0;E
IT012E00801406;20250126;103000;1;0.014;;0;;;;1.884;0;E
IT012E00801406;20250126;104500;1;0.017;;0;;;;1.884;0;E
IT012E00801406;20250126;110000;1;0.032;;0;;;;1.884;0;E
IT012E00801406;20250126;111500;1;0.022;;0;;;;1.884;0;E
IT012E00801406;20250126;113000;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250126;114500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250126;120000;1;0.01;;0;;;;1.884;0;E
IT012E00801406;20250126;121500;1;0.01;;0;;;;1.884;0;E
IT012E00801406;20250126;123000;1;0.02;;0;;;;1.884;0;E
IT012E00801406;20250126;124500;1;0.059;;0;;;;1.884;0;E
IT012E00801406;20250126;130000;1;0.025;;0;;;;1.884;0;E
IT012E00801406;20250126;131500;1;0.018;;0;;;;1.884;0;E
IT012E00801406;20250126;133000;1;0.028;;0;;;;1.884;0;E
IT012E00801406;20250126;134500;1;0.036;;0;;;;1.884;0;E
IT012E00801406;20250126;140000;1;0.036;;0;;;;1.884;0;E
IT012E00801406;20250126;141500;1;0.046;;0;;;;1.884;0;E
IT012E00801406;20250126;143000;1;0.037;;0;;;;1.884;0;E
IT012E00801406;20250126;144500;1;0.025;;0;;;;1.884;0;E
IT012E00801406;20250126;150000;1;0.025;;0;;;;1.884;0;E
IT012E00801406;20250126;151500;1;0.025;;0;;;;1.884;0;E
IT012E00801406;20250126;153000;1;0.026;;0;;;;1.884;0;E
IT012E00801406;20250126;154500;1;0.028;;0;;;;1.884;0;E
IT012E00801406;20250126;160000;1;0.208;;0;;;;1.884;0;E
IT012E00801406;20250126;161500;1;0.363;;0;;;;1.884;0;E
IT012E00801406;20250126;163000;1;0.022;;0;;;;1.884;0;E
IT012E00801406;20250126;164500;1;0.031;;0;;;;1.884;0;E
IT012E00801406;20250126;170000;1;0.035;;0;;;;1.884;0;E
IT012E00801406;20250126;171500;1;0.029;;0;;;;1.884;0;E
IT012E00801406;20250126;173000;1;0.257;;0;;;;1.884;0;E
IT012E00801406;20250126;174500;1;0.326;;0;;;;1.884;0;E
IT012E00801406;20250126;180000;1;0.037;;0;;;;1.884;0;E
IT012E00801406;20250126;181500;1;0.053;;0;;;;1.884;0;E
IT012E00801406;20250126;183000;1;0.051;;0;;;;1.884;0;E
IT012E00801406;20250126;184500;1;0.021;;0;;;;1.884;0;E
IT012E00801406;20250126;190000;1;0.019;;0;;;;1.884;0;E
IT012E00801406;20250126;191500;1;0.027;;0;;;;1.884;0;E
IT012E00801406;20250126;193000;1;0.049;;0;;;;1.884;0;E
IT012E00801406;20250126;194500;1;0.088;;0;;;;1.884;0;E
IT012E00801406;20250126;200000;1;0.428;;0;;;;1.884;0;E
IT012E00801406;20250126;201500;1;0.261;;0;;;;1.884;0;E
IT012E00801406;20250126;203000;1;0.305;;0;;;;1.884;0;E
IT012E00801406;20250126;204500;1;0.179;;0;;;;1.884;0;E
IT012E00801406;20250126;210000;1;0.072;;0;;;;1.884;0;E
IT012E00801406;20250126;211500;1;0.1;;0.023;;;;1.884;0;E
IT012E00801406;20250126;213000;1;0.035;;0.008;;;;1.884;0;E
IT012E00801406;20250126;214500;1;0.405;;0.009;;;;1.884;0;E
IT012E00801406;20250126;220000;1;0.042;;0.008;;;;1.884;0;E
IT012E00801406;20250126;221500;1;0.06;;0.008;;;;1.884;0;E
IT012E00801406;20250126;223000;1;0.142;;0.007;;;;1.884;0;E
IT012E00801406;20250126;224500;1;0.458;;0.004;;;;1.884;0;E
IT012E00801406;20250126;230000;1;0.028;;0;;;;1.884;0;E
IT012E00801406;20250126;231500;1;0.035;;0;;;;1.884;0;E
IT012E00801406;20250126;233000;1;0.058;;0;;;;1.884;0;E
IT012E00801406;20250126;234500;1;0.036;;0;;;;1.884;0;E
IT012E00801406;20250127;0;1;0.016;;0;;;;1.884;0;E
IT012E00801406;20250127;1500;1;0.014;;0;;;;1.884;0;E
IT012E00801406;20250127;3000;1;0.018;;0;;;;1.884;0;E
IT012E00801406;20250127;4500;1;0.026;;0;;;;1.884;0;E
IT012E00801406;20250127;10000;1;0.017;;0;;;;1.884;0;E
IT012E00801406;20250127;11500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250127;13000;1;0.01;;0;;;;1.884;0;E
IT012E00801406;20250127;14500;1;0.01;;0;;;;1.884;0;E
IT012E00801406;20250127;20000;1;0.025;;0;;;;1.884;0;E
IT012E00801406;20250127;21500;1;0.019;;0;;;;1.884;0;E
IT012E00801406;20250127;23000;1;0.01;;0;;;;1.884;0;E
IT012E00801406;20250127;24500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250127;30000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250127;31500;1;0.019;;0;;;;1.884;0;E
IT012E00801406;20250127;33000;1;0.024;;0;;;;1.884;0;E
IT012E00801406;20250127;34500;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250127;40000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250127;41500;1;0.01;;0;;;;1.884;0;E
IT012E00801406;20250127;43000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250127;44500;1;0.022;;0;;;;1.884;0;E
IT012E00801406;20250127;50000;1;0.022;;0;;;;1.884;0;E
IT012E00801406;20250127;51500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250127;53000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250127;54500;1;0.01;;0;;;;1.884;0;E
IT012E00801406;20250127;60000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250127;61500;1;0.024;;0;;;;1.884;0;E
IT012E00801406;20250127;63000;1;0.03;;0;;;;1.884;0;E
IT012E00801406;20250127;64500;1;0.017;;0;;;;1.884;0;E
IT012E00801406;20250127;70000;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250127;71500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250127;73000;1;0.026;;0;;;;1.884;0;E
IT012E00801406;20250127;74500;1;0.045;;0;;;;1.884;0;E
IT012E00801406;20250127;80000;1;0.035;;0;;;;1.884;0;E
IT012E00801406;20250127;81500;1;0.017;;0;;;;1.884;0;E
IT012E00801406;20250127;83000;1;0.015;;0;;;;1.884;0;E
IT012E00801406;20250127;84500;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250127;90000;1;0.02;;0;;;;1.884;0;E
IT012E00801406;20250127;91500;1;0.021;;0;;;;1.884;0;E
IT012E00801406;20250127;93000;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250127;94500;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250127;100000;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250127;101500;1;0.013;;0;;;;1.884;0;E
IT012E00801406;20250127;103000;1;0.023;;0;;;;1.884;0;E
IT012E00801406;20250127;104500;1;0.013;;0;;;;1.884;0;E
IT012E00801406;20250127;110000;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250127;111500;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250127;113000;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250127;114500;1;0.02;;0;;;;1.884;0;E
IT012E00801406;20250127;120000;1;0.021;;0;;;;1.884;0;E
IT012E00801406;20250127;121500;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250127;123000;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250127;124500;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250127;130000;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250127;131500;1;0.021;;0;;;;1.884;0;E
IT012E00801406;20250127;133000;1;0.02;;0;;;;1.884;0;E
IT012E00801406;20250127;134500;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250127;140000;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250127;141500;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250127;143000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250127;144500;1;0.018;;0;;;;1.884;0;E
IT012E00801406;20250127;150000;1;0.023;;0;;;;1.884;0;E
IT012E00801406;20250127;151500;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250127;153000;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250127;154500;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250127;160000;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250127;161500;1;0.014;;0;;;;1.884;0;E
IT012E00801406;20250127;163000;1;0.023;;0;;;;1.884;0;E
IT012E00801406;20250127;164500;1;0.013;;0;;;;1.884;0;E
IT012E00801406;20250127;170000;1;0.02;;0;;;;1.884;0;E
IT012E00801406;20250127;171500;1;0.015;;0;;;;1.884;0;E
IT012E00801406;20250127;173000;1;0.015;;0;;;;1.884;0;E
IT012E00801406;20250127;174500;1;0.018;;0;;;;1.884;0;E
IT012E00801406;20250127;180000;1;0.032;;0;;;;1.884;0;E
IT012E00801406;20250127;181500;1;0.036;;0;;;;1.884;0;E
IT012E00801406;20250127;183000;1;0.023;;0;;;;1.884;0;E
IT012E00801406;20250127;184500;1;0.02;;0;;;;1.884;0;E
IT012E00801406;20250127;190000;1;0.015;;0;;;;1.884;0;E
IT012E00801406;20250127;191500;1;0.014;;0;;;;1.884;0;E
IT012E00801406;20250127;193000;1;0.023;;0;;;;1.884;0;E
IT012E00801406;20250127;194500;1;0.028;;0;;;;1.884;0;E
IT012E00801406;20250127;200000;1;0.012;;0;;;;1.884;0;E
IT012E00801406;20250127;201500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250127;203000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250127;204500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250127;210000;1;0.027;;0;;;;1.884;0;E
IT012E00801406;20250127;211500;1;0.03;;0;;;;1.884;0;E
IT012E00801406;20250127;213000;1;0.032;;0;;;;1.884;0;E
IT012E00801406;20250127;214500;1;0.018;;0;;;;1.884;0;E
IT012E00801406;20250127;220000;1;0.012;;0;;;;1.884;0;E
IT012E00801406;20250127;221500;1;0.012;;0;;;;1.884;0;E
IT012E00801406;20250127;223000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250127;224500;1;0.021;;0;;;;1.884;0;E
IT012E00801406;20250127;230000;1;0.026;;0;;;;1.884;0;E
IT012E00801406;20250127;231500;1;0.012;;0;;;;1.884;0;E
IT012E00801406;20250127;233000;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250127;234500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250128;0;1;0.01;;0;;;;1.884;0;E
IT012E00801406;20250128;1500;1;0.016;;0;;;;1.884;0;E
IT012E00801406;20250128;3000;1;0.026;;0;;;;1.884;0;E
IT012E00801406;20250128;4500;1;0.018;;0;;;;1.884;0;E
IT012E00801406;20250128;10000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250128;11500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250128;13000;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250128;14500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250128;20000;1;0.021;;0;;;;1.884;0;E
IT012E00801406;20250128;21500;1;0.022;;0;;;;1.884;0;E
IT012E00801406;20250128;23000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250128;24500;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250128;30000;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250128;31500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250128;33000;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250128;34500;1;0.024;;0;;;;1.884;0;E
IT012E00801406;20250128;40000;1;0.015;;0;;;;1.884;0;E
IT012E00801406;20250128;41500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250128;43000;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250128;44500;1;0.016;;0;;;;1.884;0;E
IT012E00801406;20250128;50000;1;0.023;;0;;;;1.884;0;E
IT012E00801406;20250128;51500;1;0.01;;0;;;;1.884;0;E
IT012E00801406;20250128;53000;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250128;54500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250128;60000;1;0.017;;0;;;;1.884;0;E
IT012E00801406;20250128;61500;1;0.018;;0;;;;1.884;0;E
IT012E00801406;20250128;63000;1;0.03;;0;;;;1.884;0;E
IT012E00801406;20250128;64500;1;0.014;;0;;;;1.884;0;E
IT012E00801406;20250128;70000;1;0.008;;0;;;;1.884;0;E
IT012E00801406;20250128;71500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250128;73000;1;0.015;;0;;;;1.884;0;E
IT012E00801406;20250128;74500;1;0.027;;0;;;;1.884;0;E
IT012E00801406;20250128;80000;1;0.037;;0;;;;1.884;0;E
IT012E00801406;20250128;81500;1;0.016;;0;;;;1.884;0;E
IT012E00801406;20250128;83000;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250128;84500;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250128;90000;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250128;91500;1;0.012;;0;;;;1.884;0;E
IT012E00801406;20250128;93000;1;0.027;;0;;;;1.884;0;E
IT012E00801406;20250128;94500;1;0.019;;0;;;;1.884;0;E
IT012E00801406;20250128;100000;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250128;101500;1;0.01;;0;;;;1.884;0;E
IT012E00801406;20250128;103000;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250128;104500;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250128;110000;1;0.021;;0;;;;1.884;0;E
IT012E00801406;20250128;111500;1;0.025;;0;;;;1.884;0;E
IT012E00801406;20250128;113000;1;0.012;;0;;;;1.884;0;E
IT012E00801406;20250128;114500;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250128;120000;1;0.01;;0;;;;1.884;0;E
IT012E00801406;20250128;121500;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250128;123000;1;0.013;;0;;;;1.884;0;E
IT012E00801406;20250128;124500;1;0.026;;0;;;;1.884;0;E
IT012E00801406;20250128;130000;1;0.019;;0;;;;1.884;0;E
IT012E00801406;20250128;131500;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250128;133000;1;0.012;;0;;;;1.884;0;E
IT012E00801406;20250128;134500;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250128;140000;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250128;141500;1;0.019;;0;;;;1.884;0;E
IT012E00801406;20250128;143000;1;0.026;;0;;;;1.884;0;E
IT012E00801406;20250128;144500;1;0.013;;0;;;;1.884;0;E
IT012E00801406;20250128;150000;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250128;151500;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250128;153000;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250128;154500;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250128;160000;1;0.024;;0;;;;1.884;0;E
IT012E00801406;20250128;161500;1;0.023;;0;;;;1.884;0;E
IT012E00801406;20250128;163000;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250128;164500;1;0.012;;0;;;;1.884;0;E
IT012E00801406;20250128;170000;1;0.022;;0;;;;1.884;0;E
IT012E00801406;20250128;171500;1;0.018;;0;;;;1.884;0;E
IT012E00801406;20250128;173000;1;0.02;;0;;;;1.884;0;E
IT012E00801406;20250128;174500;1;0.034;;0;;;;1.884;0;E
IT012E00801406;20250128;180000;1;0.027;;0;;;;1.884;0;E
IT012E00801406;20250128;181500;1;0.012;;0;;;;1.884;0;E
IT012E00801406;20250128;183000;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250128;184500;1;0.02;;0;;;;1.884;0;E
IT012E00801406;20250128;190000;1;0.031;;0;;;;1.884;0;E
IT012E00801406;20250128;191500;1;0.04;;0;;;;1.884;0;E
IT012E00801406;20250128;193000;1;0.046;;0;;;;1.884;0;E
IT012E00801406;20250128;194500;1;0.032;;0;;;;1.884;0;E
IT012E00801406;20250128;200000;1;0.028;;0;;;;1.884;0;E
IT012E00801406;20250128;201500;1;0.029;;0;;;;1.884;0;E
IT012E00801406;20250128;203000;1;0.027;;0;;;;1.884;0;E
IT012E00801406;20250128;204500;1;0.031;;0;;;;1.884;0;E
IT012E00801406;20250128;210000;1;0.04;;0;;;;1.884;0;E
IT012E00801406;20250128;211500;1;0.031;;0;;;;1.884;0;E
IT012E00801406;20250128;213000;1;0.026;;0;;;;1.884;0;E
IT012E00801406;20250128;214500;1;0.03;;0;;;;1.884;0;E
IT012E00801406;20250128;220000;1;0.033;;0;;;;1.884;0;E
IT012E00801406;20250128;221500;1;0.03;;0;;;;1.884;0;E
IT012E00801406;20250128;223000;1;0.044;;0;;;;1.884;0;E
IT012E00801406;20250128;224500;1;0.049;;0;;;;1.884;0;E
IT012E00801406;20250128;230000;1;0.034;;0;;;;1.884;0;E
IT012E00801406;20250128;231500;1;0.032;;0;;;;1.884;0;E
IT012E00801406;20250128;233000;1;0.027;;0;;;;1.884;0;E
IT012E00801406;20250128;234500;1;0.026;;0;;;;1.884;0;E
IT012E00801406;20250129;0;1;0.028;;0;;;;1.884;0;E
IT012E00801406;20250129;1500;1;0.043;;0;;;;1.884;0;E
IT012E00801406;20250129;3000;1;0.045;;0;;;;1.884;0;E
IT012E00801406;20250129;4500;1;0.029;;0;;;;1.884;0;E
IT012E00801406;20250129;10000;1;0.021;;0;;;;1.884;0;E
IT012E00801406;20250129;11500;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250129;13000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250129;14500;1;0.018;;0;;;;1.884;0;E
IT012E00801406;20250129;20000;1;0.024;;0;;;;1.884;0;E
IT012E00801406;20250129;21500;1;0.011;;0;;;;1.884;0;E
IT012E00801406;20250129;23000;1;0.009;;0;;;;1.884;0;E
IT012E00801406;20250129;24500;1;0.009;;0;;;;1.884;0;E
